,Testers,Accuracy,TP,TN,FP,FN,ERR,FRR,FAR,EER,Sensitivity(TPR),TAR,Specificity(TNR),F-score,k values,Iterations
47,18_User,0.5766666666666667,50.666666666666664,64.66666666666667,35.333333333333336,49.333333333333336,0.42333333333333334,0.49333333333333335,0.35333333333333333,0.0,0.5066666666666666,0.5066666666666666,0.6466666666666667,0.5448028673835125,25.0,30.0
48,19_User,0.47166666666666673,44.0,50.333333333333336,49.666666666666664,56.0,0.5283333333333333,0.56,0.49666666666666665,0.0,0.44,0.43999999999999995,0.5033333333333334,0.45438898450946646,25.0,30.0
49,20_User,0.7266666666666666,64.33333333333333,81.0,19.0,35.666666666666664,0.2733333333333333,0.35666666666666663,0.19,0.0,0.6433333333333333,0.6433333333333333,0.81,0.7018181818181818,25.0,30.0
50,21_User,0.7966666666666665,84.33333333333333,75.0,25.0,15.666666666666666,0.2033333333333333,0.15666666666666665,0.25,0.0,0.8433333333333333,0.8433333333333334,0.75,0.8057324840764332,25.0,30.0
51,22_User,0.905,91.66666666666667,89.33333333333333,10.666666666666666,8.333333333333334,0.095,0.08333333333333334,0.10666666666666666,0.0,0.9166666666666667,0.9166666666666666,0.8933333333333333,0.9060955518945635,25.0,30.0
52,23_User,0.8416666666666666,85.0,83.33333333333333,16.666666666666668,15.0,0.15833333333333333,0.15,0.16666666666666669,0.0,0.85,0.85,0.8333333333333333,0.8429752066115703,25.0,30.0
53,24_User,0.6866666666666668,76.66666666666667,60.666666666666664,39.333333333333336,23.333333333333332,0.31333333333333335,0.2333333333333333,0.39333333333333337,0.0,0.7666666666666667,0.7666666666666667,0.6066666666666667,0.7098765432098765,25.0,30.0
54,25_User,0.4766666666666666,16.333333333333332,79.0,21.0,83.66666666666667,0.5233333333333333,0.8366666666666667,0.21,0.0,0.16333333333333333,0.16333333333333333,0.79,0.2378640776699029,25.0,30.0
55,26_User,0.5033333333333334,13.0,87.66666666666667,12.333333333333334,87.0,0.49666666666666665,0.87,0.12333333333333334,0.0,0.13,0.13,0.8766666666666667,0.2074468085106383,25.0,30.0
56,27_User,0.8983333333333334,96.0,83.66666666666667,16.333333333333332,4.0,0.10166666666666666,0.04,0.16333333333333333,0.0,0.96,0.96,0.8366666666666667,0.9042386185243327,25.0,30.0
57,28_User,0.8366666666666666,85.0,82.33333333333333,17.666666666666668,15.0,0.16333333333333336,0.15,0.17666666666666667,0.0,0.85,0.85,0.8233333333333333,0.8388157894736843,25.0,30.0
58,29_User,0.6033333333333334,56.0,64.66666666666667,35.333333333333336,44.0,0.3966666666666667,0.44,0.35333333333333333,0.0,0.56,0.56,0.6466666666666667,0.5853658536585366,25.0,30.0
59,30_User,0.6816666666666668,53.333333333333336,83.0,17.0,46.666666666666664,0.3183333333333333,0.4666666666666666,0.17,0.0,0.5333333333333333,0.5333333333333334,0.83,0.6262230919765166,25.0,30.0
60,31_User,0.825,88.0,77.0,23.0,12.0,0.175,0.12,0.23,0.0,0.88,0.88,0.77,0.8341232227488151,25.0,30.0
61,32_User,0.6166666666666667,40.333333333333336,83.0,17.0,59.666666666666664,0.3833333333333333,0.5966666666666667,0.17,0.0,0.4033333333333334,0.4033333333333333,0.83,0.5127118644067796,25.0,30.0
62,1_User,0.5383333333333333,43.666666666666664,64.0,36.0,56.333333333333336,0.4616666666666667,0.5633333333333334,0.36,0.0,0.43666666666666665,0.43666666666666665,0.64,0.48608534322820035,30.0,30.0
63,2_User,0.9333333333333335,97.0,89.66666666666667,10.333333333333334,3.0,0.06666666666666667,0.03,0.10333333333333333,0.0,0.97,0.97,0.8966666666666667,0.9356913183279743,30.0,30.0
64,3_User,0.835,91.0,76.0,24.0,9.0,0.165,0.09,0.24,0.0,0.91,0.91,0.76,0.8465116279069768,30.0,30.0
65,4_User,0.7983333333333335,76.66666666666667,83.0,17.0,23.333333333333332,0.20166666666666663,0.2333333333333333,0.17,0.0,0.7666666666666667,0.7666666666666667,0.83,0.7917383820998278,30.0,30.0
66,5_User,0.8183333333333335,91.0,72.66666666666667,27.333333333333332,9.0,0.18166666666666664,0.09,0.2733333333333333,0.0,0.91,0.91,0.7266666666666667,0.833587786259542,30.0,30.0
67,6_User,0.9383333333333332,96.33333333333333,91.33333333333333,8.666666666666666,3.6666666666666665,0.06166666666666666,0.03666666666666667,0.08666666666666666,0.0,0.9633333333333333,0.9633333333333334,0.9133333333333333,0.9398373983739838,30.0,30.0
68,7_User,0.505,19.333333333333332,81.66666666666667,18.333333333333332,80.66666666666667,0.495,0.8066666666666668,0.18333333333333332,0.0,0.19333333333333333,0.19333333333333325,0.8166666666666668,0.2808716707021791,30.0,30.0
69,8_User,0.8066666666666668,71.66666666666667,89.66666666666667,10.333333333333334,28.333333333333332,0.19333333333333333,0.2833333333333333,0.10333333333333333,0.0,0.7166666666666667,0.7166666666666667,0.8966666666666667,0.7875457875457875,30.0,30.0
70,9_User,0.8283333333333335,85.0,80.66666666666667,19.333333333333332,15.0,0.17166666666666663,0.15,0.19333333333333333,0.0,0.85,0.85,0.8066666666666668,0.831973898858075,30.0,30.0
71,10_User,0.8366666666666666,83.0,84.33333333333333,15.666666666666666,17.0,0.16333333333333333,0.17,0.15666666666666665,0.0,0.83,0.83,0.8433333333333333,0.8355704697986578,30.0,30.0
72,11_User,0.7983333333333333,76.33333333333333,83.33333333333333,16.666666666666668,23.666666666666668,0.2016666666666667,0.2366666666666667,0.16666666666666669,0.0,0.7633333333333333,0.7633333333333333,0.8333333333333333,0.7910189982728844,30.0,30.0
73,12_User,0.815,77.33333333333333,85.66666666666667,14.333333333333334,22.666666666666668,0.185,0.22666666666666668,0.14333333333333334,0.0,0.7733333333333333,0.7733333333333333,0.8566666666666667,0.8069565217391305,30.0,30.0
74,13_User,0.685,52.666666666666664,84.33333333333333,15.666666666666666,47.333333333333336,0.315,0.4733333333333334,0.15666666666666665,0.0,0.5266666666666666,0.5266666666666666,0.8433333333333333,0.6257425742574256,30.0,30.0
75,14_User,0.585,51.666666666666664,65.33333333333333,34.666666666666664,48.333333333333336,0.415,0.48333333333333334,0.3466666666666666,0.0,0.5166666666666666,0.5166666666666666,0.6533333333333333,0.554561717352415,30.0,30.0
76,15_User,0.795,88.33333333333333,70.66666666666667,29.333333333333332,11.666666666666666,0.205,0.11666666666666665,0.29333333333333333,0.0,0.8833333333333333,0.8833333333333333,0.7066666666666667,0.8116385911179173,30.0,30.0
77,17_User,0.5766666666666667,39.333333333333336,76.0,24.0,60.666666666666664,0.4233333333333333,0.6066666666666667,0.24,0.0,0.39333333333333337,0.3933333333333333,0.76,0.4816326530612245,30.0,30.0
78,18_User,0.6283333333333333,53.666666666666664,72.0,28.0,46.333333333333336,0.3716666666666667,0.4633333333333334,0.28,0.0,0.5366666666666666,0.5366666666666666,0.72,0.5908256880733945,30.0,30.0
79,19_User,0.4283333333333333,33.666666666666664,52.0,48.0,66.33333333333333,0.5716666666666667,0.6633333333333333,0.48,0.0,0.33666666666666667,0.33666666666666667,0.52,0.3706422018348624,30.0,30.0
80,20_User,0.7616666666666667,65.66666666666667,86.66666666666667,13.333333333333334,34.333333333333336,0.23833333333333337,0.3433333333333334,0.13333333333333333,0.0,0.6566666666666667,0.6566666666666666,0.8666666666666667,0.733705772811918,30.0,30.0
81,21_User,0.835,84.0,83.0,17.0,16.0,0.165,0.16,0.17,0.0,0.84,0.84,0.83,0.835820895522388,30.0,30.0
82,22_User,0.9166666666666665,93.0,90.33333333333333,9.666666666666666,7.0,0.08333333333333331,0.07,0.09666666666666666,0.0,0.93,0.9299999999999999,0.9033333333333333,0.9177631578947368,30.0,30.0
83,23_User,0.83,80.66666666666667,85.33333333333333,14.666666666666666,19.333333333333332,0.17,0.19333333333333333,0.14666666666666667,0.0,0.8066666666666668,0.8066666666666666,0.8533333333333333,0.825938566552901,30.0,30.0
84,24_User,0.7183333333333333,77.33333333333333,66.33333333333333,33.666666666666664,22.666666666666668,0.2816666666666666,0.22666666666666668,0.33666666666666667,0.0,0.7733333333333333,0.7733333333333333,0.6633333333333333,0.7330173775671407,30.0,30.0
85,25_User,0.51,26.0,76.0,24.0,74.0,0.49,0.74,0.24,0.0,0.26,0.26,0.76,0.3466666666666667,30.0,30.0
86,26_User,0.51,14.666666666666666,87.33333333333333,12.666666666666666,85.33333333333333,0.49,0.8533333333333333,0.12666666666666665,0.0,0.14666666666666667,0.14666666666666672,0.8733333333333333,0.23036649214659685,30.0,30.0
87,27_User,0.8766666666666666,96.33333333333333,79.0,21.0,3.6666666666666665,0.12333333333333334,0.03666666666666667,0.21,0.0,0.9633333333333333,0.9633333333333334,0.79,0.8865030674846626,30.0,30.0
88,28_User,0.85,85.33333333333333,84.66666666666667,15.333333333333334,14.666666666666666,0.15,0.14666666666666667,0.15333333333333335,0.0,0.8533333333333333,0.8533333333333333,0.8466666666666667,0.8504983388704319,30.0,30.0
89,29_User,0.6883333333333335,73.66666666666667,64.0,36.0,26.333333333333332,0.31166666666666665,0.2633333333333333,0.36,0.0,0.7366666666666667,0.7366666666666667,0.64,0.7027027027027026,30.0,30.0
90,30_User,0.6266666666666667,42.333333333333336,83.0,17.0,57.666666666666664,0.3733333333333333,0.5766666666666667,0.17,0.0,0.42333333333333334,0.42333333333333334,0.83,0.5313807531380753,30.0,30.0
91,31_User,0.8233333333333335,90.0,74.66666666666667,25.333333333333332,10.0,0.17666666666666664,0.1,0.2533333333333333,0.0,0.9,0.9,0.7466666666666667,0.8359133126934984,30.0,30.0
92,32_User,0.6716666666666667,52.666666666666664,81.66666666666667,18.333333333333332,47.333333333333336,0.32833333333333337,0.4733333333333334,0.18333333333333332,0.0,0.5266666666666666,0.5266666666666666,0.8166666666666668,0.6159844054580896,30.0,30.0
93,1_User,0.545,42.333333333333336,66.66666666666667,33.333333333333336,57.666666666666664,0.455,0.5766666666666667,0.33333333333333337,0.0,0.42333333333333334,0.42333333333333334,0.6666666666666667,0.48197343453510444,45.0,30.0
94,2_User,0.9183333333333333,97.33333333333333,86.33333333333333,13.666666666666666,2.6666666666666665,0.08166666666666667,0.026666666666666665,0.13666666666666666,0.0,0.9733333333333333,0.9733333333333334,0.8633333333333333,0.9225908372827805,45.0,30.0
95,3_User,0.8616666666666667,94.66666666666667,77.66666666666667,22.333333333333332,5.333333333333333,0.1383333333333333,0.05333333333333333,0.22333333333333333,0.0,0.9466666666666668,0.9466666666666667,0.7766666666666667,0.8725038402457757,45.0,30.0
96,4_User,0.7783333333333333,67.33333333333333,88.33333333333333,11.666666666666666,32.666666666666664,0.22166666666666665,0.32666666666666666,0.11666666666666665,0.0,0.6733333333333333,0.6733333333333333,0.8833333333333333,0.7523277467411547,45.0,30.0
97,5_User,0.7800000000000001,92.33333333333333,63.666666666666664,36.333333333333336,7.666666666666667,0.22000000000000003,0.07666666666666667,0.36333333333333334,0.0,0.9233333333333333,0.9233333333333333,0.6366666666666666,0.8075801749271136,45.0,30.0
98,6_User,0.9366666666666665,98.33333333333333,89.0,11.0,1.6666666666666667,0.06333333333333332,0.016666666666666666,0.11,0.0,0.9833333333333333,0.9833333333333333,0.89,0.9394904458598726,45.0,30.0
99,7_User,0.52,23.0,81.0,19.0,77.0,0.48,0.77,0.19,0.0,0.23,0.22999999999999998,0.81,0.323943661971831,45.0,30.0
100,8_User,0.775,74.0,81.0,19.0,26.0,0.225,0.26,0.19,0.0,0.74,0.74,0.81,0.7668393782383419,45.0,30.0
101,9_User,0.7816666666666667,75.66666666666667,80.66666666666667,19.333333333333332,24.333333333333332,0.21833333333333332,0.24333333333333332,0.19333333333333333,0.0,0.7566666666666667,0.7566666666666667,0.8066666666666668,0.776068376068376,45.0,30.0
102,10_User,0.8066666666666665,77.33333333333333,84.0,16.0,22.666666666666668,0.19333333333333336,0.22666666666666668,0.16,0.0,0.7733333333333333,0.7733333333333333,0.84,0.8,45.0,30.0
103,11_User,0.8016666666666665,76.33333333333333,84.0,16.0,23.666666666666668,0.19833333333333336,0.2366666666666667,0.16,0.0,0.7633333333333333,0.7633333333333333,0.84,0.7937608318890815,45.0,30.0
104,12_User,0.8133333333333332,78.33333333333333,84.33333333333333,15.666666666666666,21.666666666666668,0.18666666666666668,0.21666666666666667,0.15666666666666665,0.0,0.7833333333333333,0.7833333333333333,0.8433333333333333,0.8075601374570447,45.0,30.0
105,13_User,0.6916666666666665,56.0,82.33333333333333,17.666666666666668,44.0,0.30833333333333335,0.44,0.17666666666666667,0.0,0.56,0.56,0.8233333333333333,0.6449136276391555,45.0,30.0
106,14_User,0.6083333333333334,49.0,72.66666666666667,27.333333333333332,51.0,0.39166666666666666,0.51,0.2733333333333333,0.0,0.49,0.49,0.7266666666666667,0.5557655954631381,45.0,30.0
107,15_User,0.8133333333333335,91.0,71.66666666666667,28.333333333333332,9.0,0.18666666666666665,0.09,0.2833333333333333,0.0,0.91,0.91,0.7166666666666667,0.8297872340425532,45.0,30.0
108,17_User,0.5683333333333332,40.333333333333336,73.33333333333333,26.666666666666668,59.666666666666664,0.43166666666666664,0.5966666666666667,0.26666666666666666,0.0,0.4033333333333334,0.4033333333333333,0.7333333333333333,0.4830339321357286,45.0,30.0
109,18_User,0.6133333333333334,54.0,68.66666666666667,31.333333333333332,46.0,0.38666666666666666,0.46,0.3133333333333333,0.0,0.54,0.54,0.6866666666666668,0.5827338129496402,45.0,30.0
110,19_User,0.4283333333333333,31.0,54.666666666666664,45.333333333333336,69.0,0.5716666666666668,0.69,0.45333333333333337,0.0,0.31,0.31000000000000005,0.5466666666666666,0.35160680529300564,45.0,30.0
111,20_User,0.7283333333333334,55.0,90.66666666666667,9.333333333333334,45.0,0.27166666666666667,0.45,0.09333333333333334,0.0,0.55,0.55,0.9066666666666667,0.669371196754564,45.0,30.0
112,21_User,0.84,83.66666666666667,84.33333333333333,15.666666666666666,16.333333333333332,0.16,0.16333333333333333,0.15666666666666665,0.0,0.8366666666666667,0.8366666666666667,0.8433333333333333,0.8394648829431438,45.0,30.0
113,22_User,0.9033333333333333,90.33333333333333,90.33333333333333,9.666666666666666,9.666666666666666,0.09666666666666666,0.09666666666666666,0.09666666666666666,0.0,0.9033333333333333,0.9033333333333333,0.9033333333333333,0.9033333333333334,45.0,30.0
114,23_User,0.815,77.0,86.0,14.0,23.0,0.185,0.23,0.14,0.0,0.77,0.77,0.86,0.806282722513089,45.0,30.0
115,24_User,0.7283333333333334,78.0,67.66666666666667,32.333333333333336,22.0,0.27166666666666667,0.22,0.32333333333333336,0.0,0.78,0.78,0.6766666666666667,0.7416798732171157,45.0,30.0
116,25_User,0.5783333333333333,35.333333333333336,80.33333333333333,19.666666666666668,64.66666666666667,0.4216666666666667,0.6466666666666667,0.19666666666666668,0.0,0.35333333333333333,0.3533333333333333,0.8033333333333332,0.4559139784946237,45.0,30.0
117,26_User,0.525,14.333333333333334,90.66666666666667,9.333333333333334,85.66666666666667,0.475,0.8566666666666667,0.09333333333333334,0.0,0.14333333333333334,0.1433333333333333,0.9066666666666667,0.23180592991913745,45.0,30.0
118,27_User,0.8666666666666666,91.33333333333333,82.0,18.0,8.666666666666666,0.13333333333333333,0.08666666666666666,0.18,0.0,0.9133333333333333,0.9133333333333333,0.82,0.8726114649681529,45.0,30.0
119,28_User,0.8916666666666666,90.33333333333333,88.0,12.0,9.666666666666666,0.10833333333333332,0.09666666666666666,0.12,0.0,0.9033333333333333,0.9033333333333333,0.88,0.8929159802306426,45.0,30.0
120,29_User,0.65,59.0,71.0,29.0,41.0,0.35,0.41,0.29,0.0,0.59,0.5900000000000001,0.71,0.6276595744680851,45.0,30.0
121,30_User,0.6166666666666667,46.333333333333336,77.0,23.0,53.666666666666664,0.3833333333333333,0.5366666666666666,0.23,0.0,0.4633333333333334,0.4633333333333334,0.77,0.547244094488189,45.0,30.0
122,31_User,0.8,86.33333333333333,73.66666666666667,26.333333333333332,13.666666666666666,0.2,0.13666666666666666,0.2633333333333333,0.0,0.8633333333333333,0.8633333333333333,0.7366666666666667,0.8119122257053292,45.0,30.0
123,32_User,0.68,53.0,83.0,17.0,47.0,0.32,0.47,0.17,0.0,0.53,0.53,0.83,0.6235294117647059,45.0,30.0
124,1_User,0.4966666666666667,33.666666666666664,65.66666666666667,34.333333333333336,66.33333333333333,0.5033333333333333,0.6633333333333333,0.3433333333333334,0.0,0.33666666666666667,0.33666666666666667,0.6566666666666667,0.40079365079365076,55.0,30.0
125,2_User,0.9216666666666665,98.33333333333333,86.0,14.0,1.6666666666666667,0.07833333333333332,0.016666666666666666,0.14,0.0,0.9833333333333333,0.9833333333333333,0.86,0.9262166405023549,55.0,30.0
126,3_User,0.8866666666666667,98.66666666666667,78.66666666666667,21.333333333333332,1.3333333333333333,0.11333333333333333,0.013333333333333332,0.21333333333333332,0.0,0.9866666666666667,0.9866666666666667,0.7866666666666667,0.8969696969696969,55.0,30.0
127,4_User,0.7216666666666667,55.333333333333336,89.0,11.0,44.666666666666664,0.2783333333333333,0.44666666666666666,0.11,0.0,0.5533333333333333,0.5533333333333333,0.89,0.6653306613226453,55.0,30.0
128,5_User,0.815,91.66666666666667,71.33333333333333,28.666666666666668,8.333333333333334,0.185,0.08333333333333334,0.2866666666666667,0.0,0.9166666666666667,0.9166666666666666,0.7133333333333333,0.8320726172465961,55.0,30.0
129,6_User,0.93,98.33333333333333,87.66666666666667,12.333333333333334,1.6666666666666667,0.07,0.016666666666666666,0.12333333333333334,0.0,0.9833333333333333,0.9833333333333333,0.8766666666666667,0.9335443037974683,55.0,30.0
